onset	duration	nwb_table	error_run	stim_run	both_visit	condition	tags
28290.7136	1692.2623999999996	epochs					['EightMazePosition_0']
28313.552	46.237600000000384	trials	0.0	0.0	0.0	run_left	
28359.7896	42.66400000000067	trials	0.0	0.0	0.0	run_right	
28402.4536	36.84479999999894	trials	0.0	0.0	0.0	run_left	
28439.2984	34.119200000001	trials	0.0	0.0	0.0	run_right	
28473.4176	47.03600000000006	trials	0.0	0.0	0.0	run_left	
28520.4536	36.92399999999907	trials	0.0	0.0	0.0	run_right	
28557.3776	47.19679999999789	trials	0.0	0.0	0.0	run_left	
28604.574399999998	33.934400000001915	trials	0.0	0.0	0.0	run_right	
28638.5088	38.528800000003685	trials	0.0	0.0	0.0	run_left	
28677.037600000003	47.92319999999745	trials	0.0	0.0	0.0	run_right	
28724.9608	38.09200000000055	trials	0.0	0.0	0.0	run_left	
28763.0528	34.34639999999854	trials	0.0	1.0	0.0	run_right	
28797.3992	42.384799999999814	trials	0.0	1.0	0.0	run_left	
28839.784	37.87839999999778	trials	0.0	1.0	0.0	run_right	
28877.662399999997	37.271200000002864	trials	0.0	1.0	0.0	run_left	
28914.9336	30.92320000000109	trials	0.0	1.0	0.0	run_right	
28945.8568	43.02319999999963	trials	0.0	1.0	0.0	run_left	
28988.88	21.797600000001694	trials	1.0	1.0	0.0	run_left	
29010.677600000003	35.497599999995145	trials	0.0	1.0	0.0	run_right	
29046.175199999998	20.433600000003935	trials	1.0	1.0	0.0	run_right	
29066.6088	46.58799999999974	trials	0.0	1.0	0.0	run_left	
29113.1968	34.193599999998696	trials	0.0	0.0	0.0	run_right	
29147.3904	34.25760000000082	trials	0.0	0.0	0.0	run_left	
29181.648	63.635199999996985	trials	0.0	0.0	0.0	run_right	
29245.283199999998	42.47440000000279	trials	0.0	0.0	0.0	run_left	
29287.7576	31.33520000000135	trials	0.0	0.0	0.0	run_right	
29319.092800000002	30.26879999999801	trials	0.0	0.0	0.0	run_left	
29349.3616	33.96479999999792	trials	0.0	0.0	0.0	run_right	
29383.326399999998	53.17840000000433	trials	0.0	0.0	0.0	run_left	
29436.504800000002	29.98479999999836	trials	0.0	0.0	0.0	run_right	
29466.4896	32.72239999999874	trials	0.0	0.0	0.0	run_left	
29499.212	31.168000000001484	trials	0.0	0.0	0.0	run_right	
29530.38	31.271199999999226	trials	0.0	1.0	0.0	run_left	
29561.6512	28.908800000001065	trials	0.0	1.0	0.0	run_right	
29590.56	24.851999999998952	trials	1.0	1.0	0.0	run_right	
29615.412	37.72399999999834	trials	0.0	1.0	0.0	run_left	
29653.136	23.080000000001746	trials	1.0	1.0	0.0	run_left	
29676.216	55.219199999999546	trials	0.0	1.0	0.0	run_right	
29731.4352	46.32640000000174	trials	0.0	1.0	0.0	run_left	
29777.7616	46.31840000000011	trials	0.0	1.0	0.0	run_right	
29824.08	21.135199999996985	trials	1.0	1.0	0.0	run_right	
29845.2152	33.045600000001286	trials	0.0	1.0	0.0	run_left	
29878.2608	40.51759999999922	trials	0.0	0.0	0.0	run_right	
29918.7784	64.22160000000076	trials	0.0	0.0	0.0	run_left	
43509.7088	3653.785600000003	epochs					['EightMazePosition_1']
