onset	duration	nwb_table	error_run	stim_run	both_visit	condition	tags
7510.8	75.12079999999969	trials	0.0	0.0	0.0	run_right	
7510.8096	1594.2655999999997	epochs					['EightMazePosition_0']
7585.9208	101.24240000000009	trials	0.0	0.0	0.0	run_left	
7687.1632	97.30799999999999	trials	0.0	0.0	0.0	run_right	
7784.4712	71.00799999999981	trials	0.0	0.0	0.0	run_left	
7855.4792	64.90320000000065	trials	0.0	0.0	0.0	run_right	
7920.3824	55.52400000000034	trials	0.0	0.0	0.0	run_left	
7975.906400000001	45.42159999999967	trials	0.0	0.0	0.0	run_right	
8021.328	72.24079999999958	trials	0.0	0.0	0.0	run_left	
8093.5688	50.30799999999999	trials	0.0	0.0	0.0	run_right	
8143.8768	136.63600000000042	trials	0.0	0.0	0.0	run_left	
8280.5128	59.26959999999963	trials	0.0	0.0	0.0	run_right	
8339.7824	43.03360000000066	trials	0.0	0.0	0.0	run_left	
8382.816	58.916800000000876	trials	0.0	0.0	0.0	run_right	
8441.732800000002	67.30159999999887	trials	0.0	0.0	0.0	run_left	
8509.0344	39.80479999999807	trials	0.0	0.0	0.0	run_right	
8548.839199999999	71.22800000000097	trials	0.0	0.0	0.0	run_left	
8620.0672	53.87039999999979	trials	0.0	0.0	0.0	run_right	
8673.9376	40.17360000000008	trials	0.0	0.0	0.0	run_left	
8714.1112	38.6736000000019	trials	0.0	0.0	0.0	run_right	
8752.784800000001	39.48159999999916	trials	0.0	0.0	0.0	run_left	
8792.2664	37.92079999999805	trials	0.0	0.0	0.0	run_right	
8830.187199999998	59.011200000002646	trials	0.0	0.0	0.0	run_left	
8889.198400000001	38.246399999999994	trials	0.0	0.0	0.0	run_right	
8927.444800000001	41.83359999999993	trials	0.0	0.0	0.0	run_left	
8969.278400000001	135.8215999999993	trials	0.0	0.0	0.0	run_right	
9106.2784	1146.3168000000005	epochs					['OpenFieldPosition_Old_0']
10253.7472	1071.9488000000001	epochs					['OpenFieldPosition_Old_Curtain_0']
11326.72	1068.8768	epochs					['OpenFieldPosition_New_Curtain_0']
12396.6208	1093.2735999999986	epochs					['OpenFieldPosition_New_0']
13490.9184	1068.4671999999991	epochs					['OpenFieldPosition_Oldlast_0']
14560.4096	1807.1807999999983	epochs					['EightMazePosition_1']
14567.012	124.39919999999802	trials	0.0	0.0	0.0	run_left	
14691.411199999999	83.39360000000124	trials	0.0	0.0	0.0	run_right	
14774.8048	75.48480000000018	trials	0.0	0.0	0.0	run_left	
14850.2896	53.39919999999984	trials	0.0	0.0	0.0	run_right	
14903.6888	168.20960000000014	trials	1.0	0.0	0.0	run_right	
15071.8984	70.09679999999935	trials	0.0	0.0	0.0	run_left	
15141.9952	174.36399999999958	trials	1.0	0.0	0.0	run_left	
15316.359199999999	80.4359999999997	trials	0.0	0.0	0.0	run_right	
15396.795199999999	166.8632000000016	trials	0.0	0.0	0.0	run_left	
15563.6584	288.1391999999996	trials	1.0	0.0	0.0	run_left	
15851.7976	515.8024000000005	trials	1.0	0.0	0.0	run_left	
37664.9216	3035.059199999996	epochs					['EightMazePosition_2']
37672.4864	144.91279999999824	trials	0.0	0.0	0.0	run_right	
37817.3992	72.50959999999759	trials	0.0	0.0	0.0	run_left	
37889.9088	103.9936000000016	trials	0.0	0.0	0.0	run_right	
37993.9024	143.3064000000013	trials	0.0	1.0	0.0	run_left	
38137.2088	82.88240000000224	trials	1.0	1.0	0.0	run_left	
38220.0912	85.42719999999827	trials	0.0	1.0	0.0	run_right	
38305.5184	57.95999999999913	trials	0.0	0.0	0.0	run_left	
38363.4784	60.24079999999958	trials	0.0	0.0	0.0	run_right	
38423.7192	67.71519999999873	trials	0.0	1.0	0.0	run_left	
38491.4344	68.60880000000179	trials	0.0	1.0	0.0	run_right	
38560.0432	110.5576000000001	trials	0.0	0.0	0.0	run_left	
38670.6008	28.022400000001653	trials	1.0	0.0	0.0	run_left	
38698.6232	43.55999999999767	trials	0.0	0.0	0.0	run_right	
38742.1832	152.61040000000503	trials	0.0	1.0	0.0	run_left	
38894.793600000005	105.73839999999473	trials	0.0	1.0	0.0	run_right	
39000.532	195.76640000000043	trials	0.0	1.0	0.0	run_left	
39196.2984	344.9152000000031	trials	0.0	0.0	0.0	run_right	
39541.2136	57.20239999999467	trials	0.0	0.0	0.0	run_left	
39598.416	62.26640000000043	trials	0.0	1.0	0.0	run_right	
39660.6824	109.90400000000227	trials	0.0	1.0	0.0	run_left	
39770.5864	323.5272000000041	trials	0.0	0.0	0.0	run_right	
40094.113600000004	82.23279999999068	trials	0.0	0.0	0.0	run_left	
40176.346399999995	224.99920000000566	trials	1.0	0.0	0.0	run_left	
40401.3456	134.57039999999688	trials	0.0	1.0	0.0	run_right	
40535.916	160.91279999999824	trials	0.0	1.0	0.0	run_left	
