onset	duration	nwb_table	error_run	stim_run	both_visit	condition	tags
4160.1024	2848.5888000000004	epochs					['EightMazePosition_0']
4174.2352	124.09280000000035	trials	0.0	0.0	0.0	run_left	
4298.328	78.8119999999999	trials	0.0	0.0	0.0	run_right	
4377.14	72.46799999999985	trials	0.0	0.0	0.0	run_left	
4449.608	73.83279999999922	trials	0.0	0.0	0.0	run_right	
4523.440799999999	68.71200000000044	trials	0.0	0.0	0.0	run_left	
4592.1528	81.59040000000005	trials	0.0	0.0	0.0	run_right	
4673.7432	109.46639999999934	trials	0.0	0.0	0.0	run_left	
4783.209599999999	70.75600000000031	trials	0.0	0.0	0.0	run_right	
4853.9655999999995	71.26720000000023	trials	0.0	0.0	0.0	run_left	
4925.2328	62.996799999999894	trials	0.0	0.0	0.0	run_right	
4988.2296	60.01919999999973	trials	0.0	0.0	0.0	run_left	
5048.248799999999	99.15120000000024	trials	0.0	0.0	0.0	run_right	
5147.4	67.64240000000063	trials	0.0	0.0	0.0	run_left	
5215.0424	81.91200000000026	trials	0.0	0.0	0.0	run_right	
5296.9544000000005	56.42159999999967	trials	0.0	0.0	0.0	run_left	
5353.376	83.82959999999912	trials	0.0	0.0	0.0	run_right	
5437.205599999999	49.228000000000065	trials	0.0	0.0	0.0	run_left	
5486.433599999999	53.54880000000139	trials	0.0	0.0	0.0	run_right	
5539.982400000001	45.736799999999675	trials	0.0	0.0	0.0	run_left	
5585.7192000000005	66.10239999999885	trials	0.0	0.0	0.0	run_right	
5651.821599999999	69.63200000000052	trials	0.0	0.0	0.0	run_left	
5721.4536	52.85360000000037	trials	0.0	0.0	0.0	run_right	
5774.3072	55.427999999999884	trials	0.0	0.0	0.0	run_left	
5829.7352	56.86320000000069	trials	0.0	0.0	0.0	run_right	
5886.598400000001	55.57519999999931	trials	0.0	0.0	0.0	run_left	
5942.1736	52.88560000000052	trials	0.0	0.0	0.0	run_right	
5995.059200000001	46.176799999999275	trials	1.0	0.0	0.0	run_right	
6041.236	46.99279999999999	trials	0.0	0.0	0.0	run_left	
6088.2288	64.6872000000003	trials	0.0	0.0	0.0	run_right	
6152.916	59.952800000000025	trials	0.0	0.0	0.0	run_left	
6212.8688	74.17759999999998	trials	0.0	0.0	0.0	run_right	
6287.0464	70.16239999999925	trials	0.0	0.0	0.0	run_left	
6357.208799999999	66.88320000000022	trials	0.0	0.0	0.0	run_right	
6424.092	76.5616	trials	0.0	0.0	0.0	run_left	
6500.6536	118.10320000000047	trials	0.0	0.0	0.0	run_right	
6618.7568	61.69920000000002	trials	0.0	0.0	0.0	run_left	
6680.456	51.511999999999716	trials	0.0	0.0	0.0	run_right	
6731.968	39.82080000000042	trials	0.0	0.0	0.0	run_left	
6771.7888	68.29919999999947	trials	0.0	0.0	0.0	run_right	
6840.088	62.391999999999825	trials	0.0	0.0	0.0	run_left	
6902.48	106.22000000000025	trials	0.0	0.0	0.0	run_right	
7009.792	1213.2864	epochs					['OpenFieldPosition_Old_0']
8224.1024	1135.590400000001	epochs					['OpenFieldPosition_New_0']
9360.7168	1165.2608	epochs					['OpenFieldPosition_Oldlast_0']
32531.0208	1820.0576	epochs					['EightMazePosition_1']
32548.285600000003	75.62879999999495	trials	0.0	0.0	0.0	run_right	
32623.914399999998	53.70640000000276	trials	0.0	0.0	0.0	run_left	
32677.6208	79.88720000000103	trials	0.0	0.0	0.0	run_right	
32757.508	75.75039999999717	trials	0.0	0.0	0.0	run_left	
32833.2584	147.22080000000278	trials	0.0	0.0	0.0	run_right	
32980.4792	69.68000000000029	trials	0.0	0.0	0.0	run_left	
33050.1592	80.53600000000006	trials	0.0	0.0	0.0	run_right	
33130.6952	76.0648000000001	trials	0.0	0.0	0.0	run_left	
33206.76	80.24399999999878	trials	1.0	0.0	0.0	run_left	
33287.004	62.925600000002305	trials	0.0	0.0	0.0	run_right	
33349.9296	68.50479999999516	trials	0.0	0.0	0.0	run_left	
33418.4344	82.30159999999887	trials	0.0	0.0	0.0	run_right	
33500.736	58.149600000004284	trials	0.0	0.0	0.0	run_left	
33558.8856	58.859199999998964	trials	0.0	0.0	0.0	run_right	
33617.7448	60.90639999999985	trials	0.0	0.0	0.0	run_left	
33678.6512	69.45200000000477	trials	0.0	0.0	0.0	run_right	
33748.103200000005	94.11439999999857	trials	0.0	0.0	0.0	run_left	
33842.2176	70.41519999999582	trials	0.0	0.0	0.0	run_right	
33912.6328	73.28240000000369	trials	0.0	0.0	0.0	run_left	
33985.9152	61.06959999999526	trials	0.0	0.0	0.0	run_right	
34046.9848	114.48880000000645	trials	0.0	0.0	0.0	run_left	
34161.473600000005	57.02399999999761	trials	0.0	0.0	0.0	run_right	
34218.4976	64.38479999999254	trials	0.0	0.0	0.0	run_left	
34282.882399999995	68.21760000000359	trials	0.0	0.0	0.0	run_right	
