onset	duration	nwb_table	error_run	stim_run	both_visit	condition	tags
5327.616	1824.1791999999996	epochs					['EightMazePosition_0']
5336.096	124.88720000000103	trials	0.0	0.0	0.0	run_left	
5460.983200000001	71.20959999999923	trials	0.0	0.0	0.0	run_right	
5532.1928	98.83600000000024	trials	0.0	0.0	0.0	run_left	
5631.0288	43.935999999999694	trials	0.0	0.0	0.0	run_right	
5674.9648	40.82960000000094	trials	1.0	0.0	0.0	run_right	
5715.794400000001	82.91679999999906	trials	0.0	0.0	0.0	run_left	
5798.7112	74.73520000000099	trials	0.0	0.0	0.0	run_right	
5873.446400000001	92.36639999999898	trials	0.0	0.0	0.0	run_left	
5965.8128	73.65920000000006	trials	0.0	0.0	0.0	run_right	
6039.472	69.7496000000001	trials	0.0	0.0	0.0	run_left	
6109.2216	56.94880000000012	trials	0.0	0.0	0.0	run_right	
6166.1704	33.936000000000604	trials	1.0	0.0	0.0	run_right	
6200.106400000001	951.6935999999996	trials	0.0	0.0	0.0	run_left	
7152.9984	1101.3887999999988	epochs					['OpenFieldPosition_Old_0']
8255.4112	1161.8815999999988	epochs					['OpenFieldPosition_Old_Curtain_0']
9418.3168	1078.9632000000001	epochs					['OpenFieldPosition_New_Curtain_0']
10498.304	992.5887999999995	epochs					['OpenFieldPosition_New_0']
11491.9168	1049.062399999999	epochs					['OpenFieldPosition_Oldlast_0']
12542.0032	1197.696	epochs					['EightMazePosition_1']
12551.0392	157.82080000000133	trials	0.0	0.0	0.0	run_left	
12708.86	68.67199999999866	trials	0.0	0.0	0.0	run_right	
12777.532	96.70480000000134	trials	0.0	0.0	0.0	run_left	
12874.2368	69.28639999999905	trials	0.0	0.0	0.0	run_right	
12943.5232	42.00720000000001	trials	1.0	0.0	0.0	run_right	
12985.5304	134.83359999999993	trials	0.0	0.0	0.0	run_left	
13120.364	52.96480000000156	trials	0.0	0.0	0.0	run_right	
13173.328800000001	164.60559999999896	trials	1.0	0.0	0.0	run_right	
13337.9344	258.45040000000154	trials	0.0	0.0	0.0	run_left	
13596.384800000002	143.3151999999991	trials	0.0	0.0	0.0	run_right	
36302.0032	2799.0783999999985	epochs					['EightMazePosition_2']
36317.098399999995	146.6024000000034	trials	0.0	0.0	0.0	run_left	
36463.7008	46.768800000005285	trials	0.0	0.0	0.0	run_right	
36510.469600000004	142.81919999999081	trials	0.0	0.0	0.0	run_left	
36653.288799999995	55.733600000006845	trials	1.0	1.0	0.0	run_left	
36709.0224	159.7855999999956	trials	0.0	1.0	0.0	run_right	
36868.808	59.51279999999679	trials	1.0	1.0	0.0	run_right	
36928.320799999994	117.21920000000682	trials	0.0	0.0	0.0	run_left	
37045.54	127.65520000000106	trials	0.0	0.0	0.0	run_right	
37173.1952	91.10480000000098	trials	0.0	1.0	0.0	run_left	
37264.3	85.64639999999781	trials	0.0	1.0	0.0	run_right	
37349.9464	78.82559999999648	trials	0.0	0.0	0.0	run_left	
37428.772	54.209600000001956	trials	0.0	0.0	0.0	run_right	
37482.9816	54.10719999999856	trials	0.0	0.0	0.0	run_left	
37537.0888	76.61200000000099	trials	0.0	1.0	0.0	run_right	
37613.7008	47.141600000002654	trials	0.0	1.0	0.0	run_left	
37660.8424	73.97439999999915	trials	0.0	1.0	0.0	run_right	
37734.8168	45.5879999999961	trials	0.0	0.0	0.0	run_left	
37780.4048	56.59280000000581	trials	0.0	0.0	0.0	run_right	
37836.9976	56.523199999995995	trials	0.0	1.0	0.0	run_left	
37893.5208	52.900000000001455	trials	0.0	1.0	0.0	run_right	
37946.4208	23.497599999995145	trials	1.0	0.0	0.0	run_right	
37969.918399999995	49.60320000000502	trials	0.0	0.0	0.0	run_left	
38019.5216	280.7952000000005	trials	1.0	0.0	0.0	run_left	
38300.3168	76.83359999999811	trials	0.0	1.0	0.0	run_right	
38377.1504	263.6319999999978	trials	0.0	1.0	0.0	run_left	
38640.7824	280.4279999999999	trials	0.0	1.0	0.0	run_right	
38921.210399999996	107.35280000000785	trials	0.0	0.0	0.0	run_left	
39028.563200000004	72.5367999999944	trials	0.0	0.0	0.0	run_right	
