onset	duration	nwb_table	error_run	stim_run	both_visit	condition	tags
6318.9248	4397.363200000001	epochs					['EightMazePosition_0']
6361.129599999999	86.4336000000012	trials	0.0	0.0	0.0	run_left	
6447.5632000000005	92.51039999999921	trials	0.0	0.0	0.0	run_right	
6540.0736	120.78240000000005	trials	0.0	0.0	0.0	run_left	
6660.856	74.34400000000005	trials	0.0	1.0	0.0	run_right	
6735.2	84.63920000000053	trials	0.0	1.0	0.0	run_left	
6819.8392	57.841599999999744	trials	0.0	1.0	0.0	run_right	
6877.6808	50.537600000000566	trials	0.0	0.0	0.0	run_left	
6928.218400000001	83.04079999999976	trials	1.0	0.0	0.0	run_left	
7011.2592	68.19759999999951	trials	0.0	1.0	0.0	run_right	
7079.4568	100.92320000000018	trials	0.0	1.0	0.0	run_left	
7180.38	61.702400000000125	trials	0.0	0.0	0.0	run_right	
7242.0824	60.115999999999985	trials	0.0	0.0	0.0	run_left	
7302.1984	70.47919999999976	trials	0.0	0.0	0.0	run_right	
7372.6776	53.719999999999345	trials	0.0	1.0	0.0	run_left	
7426.397599999999	28.988000000000284	trials	1.0	1.0	0.0	run_left	
7455.3856	53.61120000000028	trials	0.0	1.0	0.0	run_right	
7508.9968	90.54879999999957	trials	0.0	0.0	0.0	run_left	
7599.5455999999995	30.891999999999825	trials	1.0	0.0	0.0	run_left	
7630.437599999999	64.64240000000063	trials	0.0	1.0	0.0	run_right	
7695.08	141.89359999999942	trials	0.0	1.0	0.0	run_left	
7836.973599999999	72.19680000000062	trials	1.0	0.0	0.0	run_left	
7909.1704	88.15519999999924	trials	0.0	0.0	0.0	run_right	
7997.325599999999	228.7560000000003	trials	0.0	0.0	0.0	run_left	
8226.0816	127.64240000000063	trials	0.0	1.0	0.0	run_right	
8353.724	49.52880000000005	trials	0.0	1.0	0.0	run_left	
8403.2528	166.90800000000127	trials	1.0	1.0	0.0	run_left	
8570.160800000001	37.72639999999774	trials	1.0	0.0	0.0	run_left	
8607.8872	80.5568000000003	trials	0.0	0.0	0.0	run_right	
8688.444	159.14880000000085	trials	0.0	1.0	0.0	run_left	
8847.5928	199.6872000000003	trials	0.0	1.0	0.0	run_right	
9047.28	100.52239999999983	trials	0.0	0.0	0.0	run_left	
9147.8024	58.875199999998586	trials	1.0	0.0	0.0	run_left	
9206.677599999999	34.62800000000061	trials	0.0	0.0	0.0	run_right	
9241.3056	104.40959999999905	trials	0.0	1.0	0.0	run_left	
9345.715199999999	87.6072000000022	trials	0.0	1.0	0.0	run_right	
9433.322400000001	141.2671999999984	trials	0.0	1.0	0.0	run_left	
9574.5896	527.996000000001	trials	1.0	0.0	0.0	run_left	
10102.5856	53.00879999999961	trials	1.0	0.0	0.0	run_left	
10155.5944	179.1280000000006	trials	1.0	1.0	0.0	run_left	
10334.7224	272.1344000000008	trials	0.0	1.0	0.0	run_right	
10606.856800000001	109.44319999999789	trials	0.0	0.0	0.0	run_left	
