onset	duration	nwb_table	error_run	stim_run	both_visit	condition	tags
9168.6144	1767.6800000000003	epochs					['EightMazePosition_0']
9181.5848	72.42079999999987	trials	0.0	0.0	0.0	run_right	
9254.0056	112.03359999999884	trials	0.0	0.0	0.0	run_left	
9366.0392	56.09280000000035	trials	0.0	0.0	0.0	run_right	
9422.132	99.03360000000066	trials	0.0	0.0	0.0	run_left	
9521.1656	59.14400000000023	trials	0.0	0.0	0.0	run_right	
9580.3096	86.6319999999996	trials	0.0	0.0	0.0	run_left	
9666.9416	72.88880000000063	trials	0.0	0.0	0.0	run_right	
9739.8304	84.15119999999843	trials	0.0	0.0	0.0	run_left	
9823.9816	53.79280000000108	trials	0.0	0.0	0.0	run_right	
9877.7744	68.30879999999888	trials	0.0	0.0	0.0	run_left	
9946.0832	60.79999999999927	trials	0.0	0.0	0.0	run_right	
10006.883199999998	96.96880000000237	trials	0.0	0.0	0.0	run_left	
10103.852	76.77599999999984	trials	0.0	0.0	0.0	run_right	
10180.628	91.78399999999965	trials	0.0	0.0	0.0	run_left	
10272.412	88.51599999999962	trials	0.0	0.0	0.0	run_right	
10360.928	88.55199999999968	trials	0.0	0.0	0.0	run_left	
10449.48	67.27919999999904	trials	0.0	0.0	0.0	run_right	
10516.759199999999	150.84240000000136	trials	0.0	0.0	0.0	run_left	
10667.6016	119.4312000000009	trials	0.0	0.0	0.0	run_right	
10787.0328	148.46079999999893	trials	0.0	0.0	0.0	run_left	
10937.3952	1536.384	epochs					['OpenFieldPosition_Old_0']
12474.8032	237.0560000000005	epochs					['OpenFieldPosition_Old_Curtain_0']
13815.9104	209.7663999999986	epochs					['OpenFieldPosition_Old_Curtain_1']
14295.5008	84.99200000000019	epochs					['OpenFieldPosition_Old_Curtain_2']
14971.2128	174.84799999999996	epochs					['OpenFieldPosition_Old_Curtain_3']
15323.4432	572.467200000001	epochs					['OpenFieldPosition_New_Curtain_0']
16198.6304	365.7984000000015	epochs					['OpenFieldPosition_New_Curtain_1']
16839.0656	2922.239999999998	epochs					['OpenFieldPosition_New_0']
19965.9008	2663.4752000000008	epochs					['OpenFieldPosition_ExtraLarge_0']
36729.3184	2645.376000000004	epochs					['EightMazePosition_1']
36742.3376	59.65679999999702	trials	0.0	0.0	0.0	run_right	
36801.994399999996	73.45920000000478	trials	0.0	0.0	0.0	run_left	
36875.4536	56.09599999999773	trials	0.0	0.0	0.0	run_right	
36931.5496	54.1704000000027	trials	0.0	0.0	0.0	run_left	
36985.72	72.03360000000248	trials	0.0	0.0	0.0	run_right	
37057.753600000004	60.27360000000044	trials	0.0	0.0	0.0	run_left	
37118.027200000004	56.39119999999093	trials	0.0	0.0	0.0	run_right	
37174.418399999995	64.0856000000058	trials	0.0	0.0	0.0	run_left	
37238.504	55.956799999992654	trials	0.0	0.0	0.0	run_right	
37294.46079999999	59.810400000009395	trials	0.0	0.0	0.0	run_left	
37354.2712	57.98240000000078	trials	0.0	0.0	0.0	run_right	
37412.253600000004	59.583999999995285	trials	0.0	1.0	0.0	run_left	
37471.8376	60.754399999997986	trials	0.0	1.0	0.0	run_right	
37532.592	58.41679999999906	trials	0.0	1.0	0.0	run_left	
37591.008799999996	77.25920000000042	trials	0.0	1.0	0.0	run_right	
37668.268	55.314400000002934	trials	0.0	1.0	0.0	run_left	
37723.5824	60.60480000000098	trials	0.0	1.0	0.0	run_right	
37784.1872	50.0031999999992	trials	0.0	1.0	0.0	run_left	
37834.1904	60.0199999999968	trials	0.0	1.0	0.0	run_right	
37894.210399999996	21.527200000004086	trials	1.0	1.0	0.0	run_right	
37915.7376	62.21439999999711	trials	0.0	1.0	0.0	run_left	
37977.952	59.202400000001944	trials	0.0	0.0	0.0	run_right	
38037.1544	66.53519999999844	trials	0.0	0.0	0.0	run_left	
38103.6896	54.67760000000271	trials	0.0	0.0	0.0	run_right	
38158.3672	58.382400000002235	trials	0.0	0.0	0.0	run_left	
38216.7496	55.64560000000347	trials	0.0	0.0	0.0	run_right	
38272.395200000006	57.11839999999211	trials	0.0	0.0	0.0	run_left	
38329.5136	60.364800000003015	trials	0.0	0.0	0.0	run_right	
38389.8784	22.315999999998894	trials	1.0	0.0	0.0	run_right	
38412.1944	55.43039999999746	trials	0.0	0.0	0.0	run_left	
38467.6248	59.1359999999986	trials	0.0	0.0	0.0	run_right	
38526.7608	57.089599999999336	trials	0.0	0.0	0.0	run_left	
38583.850399999996	67.53280000000814	trials	0.0	1.0	0.0	run_right	
38651.383200000004	60.46800000000076	trials	0.0	1.0	0.0	run_left	
38711.851200000005	54.4655999999959	trials	0.0	1.0	0.0	run_right	
38766.3168	28.54080000000249	trials	1.0	1.0	0.0	run_right	
38794.8576	107.19279999999708	trials	0.0	1.0	0.0	run_left	
38902.0504	126.69280000000435	trials	0.0	1.0	0.0	run_right	
39028.743200000004	101.28319999999076	trials	0.0	1.0	0.0	run_left	
39130.026399999995	71.69920000000275	trials	0.0	1.0	0.0	run_right	
39201.7256	21.02400000000489	trials	1.0	1.0	0.0	run_right	
39222.7496	60.98960000000079	trials	0.0	1.0	0.0	run_right	
