onset	duration	nwb_table	error_run	stim_run	both_visit	condition	tags
0.0256	1298.5600000000002	epochs					['EightMazePosition_0']
10.58	55.1472	trials	0.0	0.0	0.0	run_right	
65.7272	58.82000000000001	trials	0.0	0.0	0.0	run_left	
124.5472	46.38239999999999	trials	0.0	0.0	0.0	run_right	
170.9296	76.0152	trials	0.0	0.0	0.0	run_left	
246.9448	53.420000000000016	trials	0.0	0.0	0.0	run_right	
300.3648	76.09679999999997	trials	0.0	0.0	0.0	run_left	
376.4616	65.28960000000006	trials	0.0	0.0	0.0	run_right	
441.75120000000004	55.347999999999956	trials	0.0	0.0	0.0	run_left	
497.0992	72.13279999999997	trials	0.0	0.0	0.0	run_right	
569.232	58.476800000000026	trials	0.0	0.0	0.0	run_left	
627.7088	58.134399999999914	trials	0.0	0.0	0.0	run_right	
685.8431999999999	68.7496000000001	trials	0.0	0.0	0.0	run_left	
754.5928	56.88160000000005	trials	0.0	0.0	0.0	run_right	
811.4744000000001	47.976	trials	0.0	0.0	0.0	run_left	
859.4504000000001	55.18319999999994	trials	0.0	0.0	0.0	run_right	
914.6336	80.7632000000001	trials	0.0	0.0	0.0	run_left	
995.3968000000001	87.02159999999992	trials	0.0	0.0	0.0	run_right	
1082.4184	43.00960000000009	trials	0.0	0.0	0.0	run_left	
1125.428	79.9663999999998	trials	0.0	0.0	0.0	run_right	
1205.3944	35.19840000000022	trials	0.0	0.0	0.0	run_left	
1240.5928000000001	54.785599999999704	trials	0.0	0.0	0.0	run_right	
10593.408	1283.8912	epochs					['OpenFieldPosition_Old_0']
11878.4256	1243.9295999999995	epochs					['OpenFieldPosition_Old_Curtain_0']
13126.6048	1813.9904000000006	epochs					['OpenFieldPosition_New_Curtain_0']
14941.6192	1788.8768	epochs					['OpenFieldPosition_New_0']
16731.52	2677.862399999998	epochs					['OpenFieldPosition_ExtraLarge_0']
32610.6112	2100.3776	epochs					['EightMazePosition_1']
32625.132	61.09679999999935	trials	0.0	0.0	0.0	run_left	
32686.2288	93.41119999999864	trials	0.0	0.0	0.0	run_right	
32779.64	39.50880000000325	trials	0.0	0.0	0.0	run_left	
32819.1488	56.80399999999645	trials	0.0	0.0	0.0	run_right	
32875.9528	49.31919999999809	trials	0.0	0.0	0.0	run_left	
32925.272	56.992000000005646	trials	0.0	0.0	0.0	run_right	
32982.264	34.7783999999956	trials	0.0	0.0	0.0	run_left	
33017.0424	67.70960000000196	trials	0.0	0.0	0.0	run_right	
33084.752	33.305599999999686	trials	0.0	0.0	0.0	run_left	
33118.0576	110.8096000000005	trials	0.0	0.0	0.0	run_right	
33228.8672	38.70640000000276	trials	0.0	0.0	0.0	run_left	
33267.5736	56.0911999999953	trials	0.0	1.0	0.0	run_right	
33323.6648	37.35120000000461	trials	0.0	1.0	0.0	run_left	
33361.016	54.67439999999624	trials	0.0	1.0	0.0	run_right	
33415.6904	27.37920000000304	trials	1.0	1.0	0.0	run_right	
33443.0696	33.37199999999575	trials	0.0	1.0	0.0	run_left	
33476.4416	45.72639999999956	trials	0.0	1.0	0.0	run_right	
33522.168	33.35599999999977	trials	0.0	1.0	0.0	run_left	
33555.524	54.252800000002026	trials	0.0	1.0	0.0	run_right	
33609.7768	35.3408000000054	trials	0.0	1.0	0.0	run_left	
33645.117600000005	52.20639999999548	trials	0.0	1.0	0.0	run_right	
33697.324	56.76720000000205	trials	0.0	0.0	0.0	run_left	
33754.0912	39.11119999999937	trials	0.0	0.0	0.0	run_right	
33793.2024	31.237600000000384	trials	0.0	0.0	0.0	run_left	
33824.44	38.24799999999959	trials	0.0	0.0	0.0	run_right	
33862.688	33.42399999999907	trials	0.0	0.0	0.0	run_left	
33896.112	50.21439999999711	trials	0.0	0.0	0.0	run_right	
33946.3264	31.60639999999694	trials	0.0	0.0	0.0	run_left	
33977.932799999995	40.85599999999977	trials	0.0	0.0	0.0	run_right	
34018.788799999995	32.59040000000823	trials	0.0	0.0	0.0	run_left	
34051.3792	48.49279999999999	trials	0.0	0.0	0.0	run_right	
34099.872	31.63839999999618	trials	0.0	0.0	0.0	run_left	
34131.5104	29.788800000002084	trials	1.0	1.0	0.0	run_left	
34161.2992	50.28319999999803	trials	0.0	1.0	0.0	run_right	
34211.5824	35.32560000000376	trials	1.0	1.0	0.0	run_right	
34246.908	41.886399999995774	trials	0.0	1.0	0.0	run_left	
34288.7944	72.22320000000036	trials	0.0	1.0	0.0	run_right	
34361.0176	100.05200000000332	trials	0.0	1.0	0.0	run_left	
34461.0696	52.5679999999993	trials	1.0	1.0	0.0	run_left	
34513.6376	81.52960000000166	trials	0.0	1.0	0.0	run_right	
34595.1672	51.19919999999547	trials	0.0	1.0	0.0	run_left	
34646.3664	55.243200000004435	trials	0.0	1.0	0.0	run_right	
